Date;Sales;cost_of_sales;quantity_sold;year;month_number;month_name;year_month;day_of_month;day_of_week;day_name;day_type;price_per_unit;cost_per_unit;gross_profit;gross_profit_percent;gross_profit_per_unit;gross_profit_per_unit_percent;average_unit_sales_price;rolling_average_price
2015/03/15 02:00;67152.474953640369;66802.983217839879;1631;2015;3;Mar;2015/03/01;15;1;Sun;Weekday;41.17;40.96;349.49;0.52;0.21;0.52;37.07;39.51
2015/03/16 02:00;80635.289248590489;80121.290522541603;1959;2015;3;Mar;2015/03/01;16;2;Mon;Weekday;41.16;40.90;514.00;0.64;0.26;0.64;37.07;39.51
2015/03/17 02:00;50669.637098340369;50308.957054208026;1230;2015;3;Mar;2015/03/01;17;3;Tue;Weekday;41.19;40.90;360.68;0.71;0.29;0.71;37.07;39.52
2015/03/18 02:00;48648.992664940248;48362.068791947771;1182;2015;3;Mar;2015/03/01;18;4;Wed;Weekday;41.16;40.92;286.92;0.59;0.24;0.59;37.07;39.52
2015/03/19 02:00;43213.177617650246;42981.216847754557;1050;2015;3;Mar;2015/03/01;19;5;Thu;Weekday;41.16;40.93;231.96;0.54;0.22;0.54;37.07;39.52
2015/03/20 02:00;96881.018094589395;96453.287284883205;2353;2015;3;Mar;2015/03/01;20;6;Fri;Weekday;41.17;40.99;427.73;0.44;0.18;0.44;37.07;39.52
2015/03/21 02:00;121360.885141236370;120829.287971070390;2947;2015;3;Mar;2015/03/01;21;7;Sat;Weekday;41.18;41.00;531.60;0.44;0.18;0.44;37.07;39.52
2015/03/22 02:00;66954.366371970376;66756.376443642119;1626;2015;3;Mar;2015/03/01;22;1;Sun;Weekday;41.18;41.06;197.99;0.30;0.12;0.30;37.07;39.52
2015/03/23 02:00;81342.150763930375;81132.012897235923;1976;2015;3;Mar;2015/03/01;23;2;Mon;Weekday;41.17;41.06;210.14;0.26;0.11;0.26;37.07;39.61
2015/03/24 02:00;125060.707911736380;136375.152713516670;3312;2015;3;Mar;2015/03/01;24;3;Tue;Weekday;37.76;41.18;-11314.44;-9.05;-3.42;-9.05;37.07;39.61
2015/03/25 02:00;253218.831241984240;276194.829484042710;6704;2015;3;Mar;2015/03/01;25;4;Wed;Weekday;37.77;41.20;-22976.00;-9.07;-3.43;-9.07;37.07;39.61
2015/03/26 02:00;229184.471880466680;250361.150209325710;6077;2015;3;Mar;2015/03/01;26;5;Thu;Weekday;37.71;41.20;-21176.68;-9.24;-3.48;-9.24;37.07;39.61
2015/03/27 02:00;354191.350950569730;386464.651326986090;9386;2015;3;Mar;2015/03/01;27;6;Fri;Weekday;37.74;41.17;-32273.30;-9.11;-3.44;-9.11;37.07;39.61
2015/03/28 02:00;459484.666635486360;501362.572490348310;12181;2015;3;Mar;2015/03/01;28;7;Sat;Weekday;37.72;41.16;-41877.91;-9.11;-3.44;-9.11;37.07;39.61
2015/03/29 02:00;224102.888470814240;244359.807462232940;5937;2015;3;Mar;2015/03/01;29;1;Sun;Weekday;37.75;41.16;-20256.92;-9.04;-3.41;-9.04;37.07;39.61
2015/03/30 02:00;215203.558782357900;234819.447426689180;5706;2015;3;Mar;2015/03/01;30;2;Mon;Weekday;37.72;41.15;-19615.89;-9.12;-3.44;-9.12;37.07;39.63
2015/03/31 02:00;355534.912042066980;386988.914748483920;9421;2015;3;Mar;2015/03/01;31;3;Tue;Weekday;37.74;41.08;-31454.00;-8.85;-3.34;-8.85;37.07;39.64
2015/04/01 02:00;498894.343930156380;542483.835805508890;13207;2015;4;Apr;2015/04/01;1;4;Wed;Weekday;37.77;41.08;-43589.49;-8.74;-3.30;-8.74;37.07;39.66
2015/04/02 02:00;715032.189870242960;777522.192751015770;18936;2015;4;Apr;2015/04/01;2;5;Thu;Weekday;37.76;41.06;-62490.00;-8.74;-3.30;-8.74;37.07;39.68
2015/04/03 02:00;510289.215605129080;554159.819413426910;13503;2015;4;Apr;2015/04/01;3;6;Fri;Weekday;37.79;41.04;-43870.60;-8.60;-3.25;-8.60;37.07;39.70
2015/04/04 02:00;400302.039492410960;434872.728910345820;10600;2015;4;Apr;2015/04/01;4;7;Sat;Weekday;37.76;41.03;-34570.69;-8.64;-3.26;-8.64;37.07;39.73
2015/04/05 02:00;135578.203445037590;147335.925053665880;3591;2015;4;Apr;2015/04/01;5;1;Sun;Weekday;37.75;41.03;-11757.72;-8.67;-3.27;-8.67;37.07;39.75
2015/04/06 02:00;182466.255208660320;198405.229112325700;4836;2015;4;Apr;2015/04/01;6;2;Mon;Weekday;37.73;41.03;-15938.97;-8.74;-3.30;-8.74;37.07;39.78
2015/04/07 02:00;176814.202569470300;178390.149061553760;4348;2015;4;Apr;2015/04/01;7;3;Tue;Weekday;40.67;41.03;-1575.95;-0.89;-0.36;-0.89;37.07;39.70
2015/04/08 02:00;100917.671565198790;100579.128948365110;2451;2015;4;Apr;2015/04/01;8;4;Wed;Weekday;41.17;41.04;338.54;0.34;0.14;0.34;37.07;39.73
2015/04/09 02:00;74690.672729450496;74427.585972183966;1814;2015;4;Apr;2015/04/01;9;5;Thu;Weekday;41.17;41.03;263.09;0.35;0.15;0.35;37.07;39.76
2015/04/10 02:00;114067.077101727470;113653.973563220310;2770;2015;4;Apr;2015/04/01;10;6;Fri;Weekday;41.18;41.03;413.10;0.36;0.15;0.36;37.07;39.76
2015/04/11 02:00;126507.800941166370;126043.769159337490;3072;2015;4;Apr;2015/04/01;11;7;Sat;Weekday;41.18;41.03;464.03;0.37;0.15;0.37;37.07;39.79
2015/04/12 02:00;79648.629394640506;79349.402451342714;1934;2015;4;Apr;2015/04/01;12;1;Sun;Weekday;41.18;41.03;299.23;0.38;0.15;0.38;37.07;39.82
2015/04/13 02:00;83137.432427590247;82700.354170302948;2019;2015;4;Apr;2015/04/01;13;2;Mon;Weekday;41.18;40.96;437.08;0.53;0.22;0.53;37.07;39.85
2015/04/14 02:00;40776.027061670247;39940.199579223205;979;2015;4;Apr;2015/04/01;14;3;Tue;Weekday;41.65;40.80;835.83;2.05;0.85;2.05;37.07;39.88
2015/04/15 02:00;58278.457926050367;56969.922594239448;1398;2015;4;Apr;2015/04/01;15;4;Wed;Weekday;41.69;40.75;1308.54;2.25;0.94;2.25;37.07;39.91
2015/04/16 02:00;50000.101443420244;48827.885381172753;1198;2015;4;Apr;2015/04/01;16;5;Thu;Weekday;41.74;40.76;1172.22;2.34;0.98;2.34;37.07;39.93
2015/04/17 02:00;103911.919082128200;101408.949586720230;2485;2015;4;Apr;2015/04/01;17;6;Fri;Weekday;41.82;40.81;2502.97;2.41;1.01;2.41;37.07;39.93
2015/04/18 02:00;132843.222616576360;129545.532123517200;3172;2015;4;Apr;2015/04/01;18;7;Sat;Weekday;41.88;40.84;3297.69;2.48;1.04;2.48;37.07;39.96
2015/04/19 02:00;62786.611277180004;61213.255905066573;1497;2015;4;Apr;2015/04/01;19;1;Sun;Weekday;41.94;40.89;1573.36;2.51;1.05;2.51;37.07;39.99
2015/04/20 02:00;57233.406641560126;55706.875425596525;1365;2015;4;Apr;2015/04/01;20;2;Mon;Weekday;41.93;40.81;1526.53;2.67;1.12;2.67;37.07;40.02
2015/04/21 02:00;56874.345455010007;55172.171225548656;1353;2015;4;Apr;2015/04/01;21;3;Tue;Weekday;42.04;40.78;1702.17;2.99;1.26;2.99;37.07;40.02
2015/04/22 02:00;132737.737016898640;140263.930102391870;3439;2015;4;Apr;2015/04/01;22;4;Wed;Weekday;38.60;40.79;-7526.19;-5.67;-2.19;-5.67;37.07;40.13
2015/04/23 02:00;60310.338948120007;58446.054929901366;1434;2015;4;Apr;2015/04/01;23;5;Thu;Weekday;42.06;40.76;1864.28;3.09;1.30;3.09;37.07;40.04
2015/04/24 02:00;343587.008478719220;362390.596041908250;8892;2015;4;Apr;2015/04/01;24;6;Fri;Weekday;38.64;40.75;-18803.59;-5.47;-2.11;-5.47;37.07;39.93
2015/04/25 02:00;496882.315023702740;535306.009870188190;13144;2015;4;Apr;2015/04/01;25;7;Sat;Weekday;37.80;40.73;-38423.69;-7.73;-2.92;-7.73;37.07;39.82
2015/04/26 02:00;200369.829861661240;210964.768086996510;5179;2015;4;Apr;2015/04/01;26;1;Sun;Weekday;38.69;40.73;-10594.94;-5.29;-2.05;-5.29;37.07;39.71
2015/04/27 02:00;194028.061819216240;204053.498934647160;5014;2015;4;Apr;2015/04/01;27;2;Mon;Weekday;38.70;40.70;-10025.44;-5.17;-2.00;-5.17;37.07;39.60
2015/04/28 02:00;190560.579181832440;200804.036845099940;4936;2015;4;Apr;2015/04/01;28;3;Tue;Weekday;38.61;40.68;-10243.46;-5.38;-2.08;-5.38;37.07;39.49
2015/04/29 02:00;198985.399622612430;209483.875808772830;5150;2015;4;Apr;2015/04/01;29;4;Wed;Weekday;38.64;40.68;-10498.48;-5.28;-2.04;-5.28;37.07;39.38
2015/04/30 02:00;385482.872025708200;406252.007593416430;9986;2015;4;Apr;2015/04/01;30;5;Thu;Weekday;38.60;40.68;-20769.14;-5.39;-2.08;-5.39;37.07;39.25
2015/05/01 02:00;499703.414718030140;526206.937172216480;12937;2015;5;May;2015/05/01;1;6;Fri;Weekday;38.63;40.67;-26503.52;-5.30;-2.05;-5.30;37.07;39.12
2015/05/02 02:00;461667.003881012560;496852.801993075700;12217;2015;5;May;2015/05/01;2;7;Sat;Weekday;37.79;40.67;-35185.80;-7.62;-2.88;-7.62;37.07;38.99
2015/05/03 02:00;259541.608721513940;273280.046370404660;6721;2015;5;May;2015/05/01;3;1;Sun;Weekday;38.62;40.66;-13738.44;-5.29;-2.04;-5.29;37.07;38.86
2015/05/04 02:00;320309.274401586680;336742.602365385740;8283;2015;5;May;2015/05/01;4;2;Mon;Weekday;38.67;40.65;-16433.33;-5.13;-1.98;-5.13;37.07;38.73
2015/05/05 02:00;239922.998150950180;251700.966401201790;6191;2015;5;May;2015/05/01;5;3;Tue;Weekday;38.75;40.66;-11777.97;-4.91;-1.90;-4.91;37.07;38.60
2015/05/06 02:00;224994.195070155430;242259.859539666210;5959;2015;5;May;2015/05/01;6;4;Wed;Weekday;37.76;40.65;-17265.66;-7.67;-2.90;-7.67;37.07;38.61
2015/05/07 02:00;117197.971729903690;115769.086327881440;2848;2015;5;May;2015/05/01;7;5;Thu;Weekday;41.15;40.65;1428.89;1.22;0.50;1.22;37.07;38.47
2015/05/08 02:00;330589.199812859700;355565.041734477680;8748;2015;5;May;2015/05/01;8;6;Fri;Weekday;37.79;40.65;-24975.84;-7.55;-2.86;-7.55;37.07;38.44
2015/05/09 02:00;389972.119755710010;419827.136522226500;10329;2015;5;May;2015/05/01;9;7;Sat;Weekday;37.76;40.65;-29855.02;-7.66;-2.89;-7.66;37.07;38.30
2015/05/10 02:00;166536.000263570280;179243.051833399860;4410;2015;5;May;2015/05/01;10;1;Sun;Weekday;37.76;40.64;-12707.05;-7.63;-2.88;-7.63;37.07;38.27
2015/05/11 02:00;198442.912653827890;213676.428425930240;5257;2015;5;May;2015/05/01;11;2;Mon;Weekday;37.75;40.65;-15233.52;-7.68;-2.90;-7.68;37.07;38.27
2015/05/12 02:00;193182.150552712760;208039.173445554770;5118;2015;5;May;2015/05/01;12;3;Tue;Weekday;37.75;40.65;-14857.02;-7.69;-2.90;-7.69;37.07;38.24
2015/05/13 02:00;166403.126995822730;179221.572293639970;4410;2015;5;May;2015/05/01;13;4;Wed;Weekday;37.73;40.64;-12818.45;-7.70;-2.91;-7.70;37.07;38.21
2015/05/14 02:00;149178.601481033950;160620.207140872900;3952;2015;5;May;2015/05/01;14;5;Thu;Weekday;37.75;40.64;-11441.61;-7.67;-2.90;-7.67;37.07;38.18
2015/05/15 02:00;380592.577583427250;409812.432663688610;10084;2015;5;May;2015/05/01;15;6;Fri;Weekday;37.74;40.64;-29219.86;-7.68;-2.90;-7.68;37.07;38.15
2015/05/16 02:00;413700.178932341220;445569.719107405220;10964;2015;5;May;2015/05/01;16;7;Sat;Weekday;37.73;40.64;-31869.54;-7.70;-2.91;-7.70;37.07;38.12
2015/05/17 02:00;177159.673065619080;190811.577944237880;4695;2015;5;May;2015/05/01;17;1;Sun;Weekday;37.73;40.64;-13651.90;-7.71;-2.91;-7.71;37.07;38.09
2015/05/18 02:00;196420.763536847900;211510.786120344880;5205;2015;5;May;2015/05/01;18;2;Mon;Weekday;37.74;40.64;-15090.02;-7.68;-2.90;-7.68;37.07;38.09
2015/05/19 02:00;137940.872163805180;147846.052163396550;3638;2015;5;May;2015/05/01;19;3;Tue;Weekday;37.92;40.64;-9905.18;-7.18;-2.72;-7.18;37.07;38.06
2015/05/20 02:00;166176.283811592730;178568.180480777460;4394;2015;5;May;2015/05/01;20;4;Wed;Weekday;37.82;40.64;-12391.90;-7.46;-2.82;-7.46;37.07;38.04
2015/05/21 02:00;84604.377572639161;81763.267389330111;2012;2015;5;May;2015/05/01;21;5;Thu;Weekday;42.05;40.64;2841.11;3.36;1.41;3.36;37.07;38.00
2015/05/22 02:00;321821.020286760930;346487.520334167410;8526;2015;5;May;2015/05/01;22;6;Fri;Weekday;37.75;40.64;-24666.50;-7.66;-2.89;-7.66;37.07;38.00
2015/05/23 02:00;418715.410649930010;450936.279264294480;11096;2015;5;May;2015/05/01;23;7;Sat;Weekday;37.74;40.64;-32220.87;-7.70;-2.90;-7.70;37.07;37.89
2015/05/24 02:00;169541.265947361530;182419.141441623300;4489;2015;5;May;2015/05/01;24;1;Sun;Weekday;37.77;40.64;-12877.88;-7.60;-2.87;-7.60;37.07;38.03
2015/05/25 02:00;256434.509936074260;276173.792451496700;6795;2015;5;May;2015/05/01;25;2;Mon;Weekday;37.74;40.64;-19739.28;-7.70;-2.90;-7.70;37.07;38.17
2015/05/26 02:00;199385.912414870310;214719.752819220880;5283;2015;5;May;2015/05/01;26;3;Tue;Weekday;37.74;40.64;-15333.84;-7.69;-2.90;-7.69;37.07;38.31
2015/05/27 02:00;243554.224338555450;262251.080079407610;6453;2015;5;May;2015/05/01;27;4;Wed;Weekday;37.74;40.64;-18696.86;-7.68;-2.90;-7.68;37.07;38.44
2015/05/28 02:00;217746.012919846660;234483.417009807310;5770;2015;5;May;2015/05/01;28;5;Thu;Weekday;37.74;40.64;-16737.40;-7.69;-2.90;-7.69;37.07;38.58
2015/05/29 02:00;472160.752109748780;508265.146973741820;12507;2015;5;May;2015/05/01;29;6;Fri;Weekday;37.75;40.64;-36104.39;-7.65;-2.89;-7.65;37.07;38.72
2015/05/30 02:00;546135.462415099030;588250.181150783320;14475;2015;5;May;2015/05/01;30;7;Sat;Weekday;37.73;40.64;-42114.72;-7.71;-2.91;-7.71;37.07;38.86
2015/05/31 02:00;264637.365279710620;284828.659656248750;7009;2015;5;May;2015/05/01;31;1;Sun;Weekday;37.76;40.64;-20191.29;-7.63;-2.88;-7.63;37.07;39.00
2015/06/01 02:00;440905.998705970010;474967.327631214810;11688;2015;6;Jun;2015/06/01;1;2;Mon;Weekday;37.72;40.64;-34061.33;-7.73;-2.91;-7.73;37.07;39.13
2015/06/02 02:00;334318.897833152090;360168.827077008030;8863;2015;6;Jun;2015/06/01;2;3;Tue;Weekday;37.72;40.64;-25849.93;-7.73;-2.92;-7.73;37.07;39.27
2015/06/03 02:00;269835.828626803010;290492.106280322420;7148;2015;6;Jun;2015/06/01;3;4;Wed;Weekday;37.75;40.64;-20656.28;-7.66;-2.89;-7.66;37.07;39.41
2015/06/04 02:00;201146.489279830300;216428.500437961020;5326;2015;6;Jun;2015/06/01;4;5;Thu;Weekday;37.77;40.64;-15282.01;-7.60;-2.87;-7.60;37.07;39.54
2015/06/05 02:00;293461.083938185770;315937.862196593720;7775;2015;6;Jun;2015/06/01;5;6;Fri;Weekday;37.74;40.64;-22476.78;-7.66;-2.89;-7.66;37.07;39.68
2015/06/06 02:00;349413.009820467270;376094.721805832700;9255;2015;6;Jun;2015/06/01;6;7;Sat;Weekday;37.75;40.64;-26681.71;-7.64;-2.88;-7.64;37.07;39.68
2015/06/07 02:00;179602.915163190310;193348.591446228910;4758;2015;6;Jun;2015/06/01;7;1;Sun;Weekday;37.75;40.64;-13745.68;-7.65;-2.89;-7.65;37.07;39.82
2015/06/08 02:00;109810.545675718070;106166.081621257810;2613;2015;6;Jun;2015/06/01;8;2;Mon;Weekday;42.02;40.63;3644.46;3.32;1.39;3.32;37.07;39.96
2015/06/09 02:00;76956.920353649635;74212.790574549421;1830;2015;6;Jun;2015/06/01;9;3;Tue;Weekday;42.05;40.55;2744.13;3.57;1.50;3.57;37.07;39.96
2015/06/10 02:00;71199.588402039517;68669.394963916289;1694;2015;6;Jun;2015/06/01;10;4;Wed;Weekday;42.03;40.54;2530.19;3.55;1.49;3.55;37.07;39.96
2015/06/11 02:00;68988.346670324769;66539.165195767971;1642;2015;6;Jun;2015/06/01;11;5;Thu;Weekday;42.01;40.52;2449.18;3.55;1.49;3.55;37.07;39.96
2015/06/12 02:00;155156.879228006380;149423.243580906680;3690;2015;6;Jun;2015/06/01;12;6;Fri;Weekday;42.05;40.49;5733.64;3.70;1.55;3.70;37.07;39.96
2015/06/13 02:00;185109.523146013930;178347.369376849000;4404;2015;6;Jun;2015/06/01;13;7;Sat;Weekday;42.03;40.50;6762.15;3.65;1.54;3.65;37.07;39.96
2015/06/14 02:00;83779.544010808924;80659.821812082024;1992;2015;6;Jun;2015/06/01;14;1;Sun;Weekday;42.06;40.49;3119.72;3.72;1.57;3.72;37.07;39.96
2015/06/15 02:00;149501.574530757590;143962.871892901920;3557;2015;6;Jun;2015/06/01;15;2;Mon;Weekday;42.03;40.47;5538.70;3.70;1.56;3.70;37.07;39.96
2015/06/16 02:00;100477.296792603670;96810.103581569099;2395;2015;6;Jun;2015/06/01;16;3;Tue;Weekday;41.95;40.42;3667.19;3.65;1.53;3.65;37.07;39.96
2015/06/17 02:00;89072.705347079172;85639.307745994563;2120;2015;6;Jun;2015/06/01;17;4;Wed;Weekday;42.02;40.40;3433.40;3.85;1.62;3.85;37.07;39.96
2015/06/18 02:00;78746.595857519525;75673.781987415670;1875;2015;6;Jun;2015/06/01;18;5;Thu;Weekday;42.00;40.36;3072.81;3.90;1.64;3.90;37.07;39.97
2015/06/19 02:00;141913.382429546360;136017.750393757280;3376;2015;6;Jun;2015/06/01;19;6;Fri;Weekday;42.04;40.29;5895.63;4.15;1.75;4.15;37.07;39.97
2015/06/20 02:00;169304.278283515160;162287.909224823990;4027;2015;6;Jun;2015/06/01;20;7;Sat;Weekday;42.04;40.30;7016.37;4.14;1.74;4.14;37.07;39.97
2015/06/21 02:00;89512.242836068428;85781.807031229662;2128;2015;6;Jun;2015/06/01;21;1;Sun;Weekday;42.06;40.31;3730.44;4.17;1.75;4.17;37.07;39.97
2015/06/22 02:00;85984.075339139163;82427.231536907115;2046;2015;6;Jun;2015/06/01;22;2;Mon;Weekday;42.03;40.29;3556.84;4.14;1.74;4.14;37.07;39.97
2015/06/23 02:00;64956.462075899639;62169.777124857188;1546;2015;6;Jun;2015/06/01;23;3;Tue;Weekday;42.02;40.21;2786.68;4.29;1.80;4.29;37.07;40.04
2015/06/24 02:00;106613.432835478540;113428.474274667390;2822;2015;6;Jun;2015/06/01;24;4;Wed;Weekday;37.78;40.19;-6815.04;-6.39;-2.41;-6.39;37.07;39.96
2015/06/25 02:00;183843.817295242740;195365.730719942800;4865;2015;6;Jun;2015/06/01;25;5;Thu;Weekday;37.79;40.16;-11521.91;-6.27;-2.37;-6.27;37.07;39.88
2015/06/26 02:00;319579.794094355720;339241.691802456630;8450;2015;6;Jun;2015/06/01;26;6;Fri;Weekday;37.82;40.15;-19661.90;-6.15;-2.33;-6.15;37.07;39.80
2015/06/27 02:00;369245.758706649710;392017.973450986610;9770;2015;6;Jun;2015/06/01;27;7;Sat;Weekday;37.79;40.12;-22772.21;-6.17;-2.33;-6.17;37.07;39.71
2015/06/28 02:00;185648.491096730310;197095.108742969430;4914;2015;6;Jun;2015/06/01;28;1;Sun;Weekday;37.78;40.11;-11446.62;-6.17;-2.33;-6.17;37.07;39.62
2015/06/29 02:00;165557.761783852740;175871.110920522590;4385;2015;6;Jun;2015/06/01;29;2;Mon;Weekday;37.76;40.11;-10313.35;-6.23;-2.35;-6.23;37.07;39.53
2015/06/30 02:00;212465.083204941500;225678.934525301910;5627;2015;6;Jun;2015/06/01;30;3;Tue;Weekday;37.76;40.11;-13213.85;-6.22;-2.35;-6.22;37.07;39.43
2015/07/01 02:00;305231.908086358160;324248.841491340080;8086;2015;7;Jul;2015/07/01;1;4;Wed;Weekday;37.75;40.10;-19016.93;-6.23;-2.35;-6.23;37.07;39.33
2015/07/02 02:00;250481.617657244230;266061.928358540640;6639;2015;7;Jul;2015/07/01;2;5;Thu;Weekday;37.73;40.08;-15580.31;-6.22;-2.35;-6.22;37.07;39.23
2015/07/03 02:00;268410.480702009400;284592.994661231870;7104;2015;7;Jul;2015/07/01;3;6;Fri;Weekday;37.78;40.06;-16182.51;-6.03;-2.28;-6.03;37.07;39.13
2015/07/04 02:00;316365.498738392080;335025.076360126380;8364;2015;7;Jul;2015/07/01;4;7;Sat;Weekday;37.82;40.06;-18659.58;-5.90;-2.23;-5.90;37.07;39.04
2015/07/05 02:00;156873.043658263950;165968.624501639570;4146;2015;7;Jul;2015/07/01;5;1;Sun;Weekday;37.84;40.03;-9095.58;-5.80;-2.19;-5.80;37.07;38.95
2015/07/06 02:00;173987.751540801520;184188.978976354880;4601;2015;7;Jul;2015/07/01;6;2;Mon;Weekday;37.82;40.03;-10201.23;-5.86;-2.22;-5.86;37.07;38.85
2015/07/07 02:00;135753.766042096370;143799.598687529390;3593;2015;7;Jul;2015/07/01;7;3;Tue;Weekday;37.78;40.02;-8045.83;-5.93;-2.24;-5.93;37.07;38.74
2015/07/08 02:00;84426.509412029525;84588.963035420922;2114;2015;7;Jul;2015/07/01;8;4;Wed;Weekday;39.94;40.01;-162.45;-0.19;-0.08;-0.19;37.07;38.63
2015/07/09 02:00;70815.190285530247;71913.068580605148;1797;2015;7;Jul;2015/07/01;9;5;Thu;Weekday;39.41;40.02;-1097.88;-1.55;-0.61;-1.55;37.07;38.52
2015/07/10 02:00;125983.151753546360;127884.587244448370;3195;2015;7;Jul;2015/07/01;10;6;Fri;Weekday;39.43;40.03;-1901.44;-1.51;-0.60;-1.51;37.07;38.55
2015/07/11 02:00;142378.184041226370;143924.565119037580;3595;2015;7;Jul;2015/07/01;11;7;Sat;Weekday;39.60;40.03;-1546.38;-1.09;-0.43;-1.09;37.07;38.58
2015/07/12 02:00;57427.680707010128;58723.040531751663;1467;2015;7;Jul;2015/07/01;12;1;Sun;Weekday;39.15;40.03;-1295.36;-2.26;-0.88;-2.26;37.07;38.61
2015/07/13 02:00;63331.331002230370;64690.059069980809;1610;2015;7;Jul;2015/07/01;13;2;Mon;Weekday;39.34;40.18;-1358.73;-2.15;-0.84;-2.15;37.07;38.64
2015/07/14 02:00;51241.028553300370;52509.916219996157;1307;2015;7;Jul;2015/07/01;14;3;Tue;Weekday;39.21;40.18;-1268.89;-2.48;-0.97;-2.48;37.07;38.67
2015/07/15 02:00;80326.440809250256;81730.270702131005;2050;2015;7;Jul;2015/07/01;15;4;Wed;Weekday;39.18;39.87;-1403.83;-1.75;-0.68;-1.75;37.07;38.70
2015/07/16 02:00;71912.565728060246;73762.629173268782;1849;2015;7;Jul;2015/07/01;16;5;Thu;Weekday;38.89;39.89;-1850.06;-2.57;-1.00;-2.57;37.07;38.74
2015/07/17 02:00;119204.309534746370;122669.699427925310;3070;2015;7;Jul;2015/07/01;17;6;Fri;Weekday;38.83;39.96;-3465.39;-2.91;-1.13;-2.91;37.07;38.77
2015/07/18 02:00;129441.278656736380;132493.431520893730;3322;2015;7;Jul;2015/07/01;18;7;Sat;Weekday;38.96;39.88;-3052.15;-2.36;-0.92;-2.36;37.07;38.82
2015/07/19 02:00;77645.749935120242;79555.634736242340;1982;2015;7;Jul;2015/07/01;19;1;Sun;Weekday;39.18;40.14;-1909.88;-2.46;-0.96;-2.46;37.07;38.86
2015/07/20 02:00;69926.650362450004;71362.517838136861;1787;2015;7;Jul;2015/07/01;20;2;Mon;Weekday;39.13;39.93;-1435.87;-2.05;-0.80;-2.05;37.07;38.89
2015/07/21 02:00;71973.044300340131;73851.788398734730;1846;2015;7;Jul;2015/07/01;21;3;Tue;Weekday;38.99;40.01;-1878.74;-2.61;-1.02;-2.61;37.07;38.92
2015/07/22 02:00;44304.898362210246;45468.836976009428;1142;2015;7;Jul;2015/07/01;22;4;Wed;Weekday;38.80;39.82;-1163.94;-2.63;-1.02;-2.63;37.07;38.94
2015/07/23 02:00;66799.723730490499;69323.647871911555;1734;2015;7;Jul;2015/07/01;23;5;Thu;Weekday;38.52;39.98;-2523.92;-3.78;-1.46;-3.78;37.07;38.98
2015/07/24 02:00;125689.592840906360;130428.226395116830;3259;2015;7;Jul;2015/07/01;24;6;Fri;Weekday;38.57;40.02;-4738.63;-3.77;-1.45;-3.77;37.07;38.95
2015/07/25 02:00;138624.945003635160;143537.395218836380;3572;2015;7;Jul;2015/07/01;25;7;Sat;Weekday;38.81;40.18;-4912.45;-3.54;-1.38;-3.54;37.07;38.93
2015/07/26 02:00;81715.045331780377;85089.223430056940;2109;2015;7;Jul;2015/07/01;26;1;Sun;Weekday;38.75;40.35;-3374.18;-4.13;-1.60;-4.13;37.07;38.91
2015/07/27 02:00;86842.861357880131;90242.794097153615;2242;2015;7;Jul;2015/07/01;27;2;Mon;Weekday;38.73;40.25;-3399.93;-3.92;-1.52;-3.92;37.07;38.87
2015/07/28 02:00;56976.785283900375;59094.076857821434;1474;2015;7;Jul;2015/07/01;28;3;Tue;Weekday;38.65;40.09;-2117.29;-3.72;-1.44;-3.72;37.07;38.84
2015/07/29 02:00;53433.668027530373;55516.525562079609;1381;2015;7;Jul;2015/07/01;29;4;Wed;Weekday;38.69;40.20;-2082.86;-3.90;-1.51;-3.90;37.07;38.80
2015/07/30 02:00;55134.081818380364;57064.750696012437;1423;2015;7;Jul;2015/07/01;30;5;Thu;Weekday;38.74;40.10;-1930.67;-3.50;-1.36;-3.50;37.07;38.77
2015/07/31 02:00;145033.610792665160;149876.873282040150;3740;2015;7;Jul;2015/07/01;31;6;Fri;Weekday;38.78;40.07;-4843.26;-3.34;-1.29;-3.34;37.07;38.74
2015/08/01 02:00;173306.906489942750;178699.975875099450;4453;2015;8;Aug;2015/08/01;1;7;Sat;Weekday;38.92;40.13;-5393.07;-3.11;-1.21;-3.11;37.07;38.71
2015/08/02 02:00;88154.338712390003;90828.661699823351;2258;2015;8;Aug;2015/08/01;2;1;Sun;Weekday;39.04;40.23;-2674.32;-3.03;-1.18;-3.03;37.07;38.69
2015/08/03 02:00;81142.027847790378;83114.576809338410;2074;2015;8;Aug;2015/08/01;3;2;Mon;Weekday;39.12;40.07;-1972.55;-2.43;-0.95;-2.43;37.07;38.66
2015/08/04 02:00;77672.882777740495;80417.746442173302;2007;2015;8;Aug;2015/08/01;4;3;Tue;Weekday;38.70;40.07;-2744.86;-3.53;-1.37;-3.53;37.07;38.64
2015/08/05 02:00;75483.422554300487;78024.284675030634;1948;2015;8;Aug;2015/08/01;5;4;Wed;Weekday;38.75;40.05;-2540.86;-3.37;-1.30;-3.37;37.07;38.62
2015/08/06 02:00;74354.570102040496;76978.305238407411;1922;2015;8;Aug;2015/08/01;6;5;Thu;Weekday;38.69;40.05;-2623.74;-3.53;-1.37;-3.53;37.07;38.59
2015/08/07 02:00;120326.876292697950;123707.761573166960;3088;2015;8;Aug;2015/08/01;7;6;Fri;Weekday;38.97;40.06;-3380.89;-2.81;-1.09;-2.81;37.07;38.57
2015/08/08 02:00;131867.993504016370;135721.426030330970;3388;2015;8;Aug;2015/08/01;8;7;Sat;Weekday;38.92;40.06;-3853.43;-2.92;-1.14;-2.92;37.07;38.58
